PID,AID,Date,Open,High,Low,Close,Adj Close,Volume,YMD,day,qty_chg_1,mv_1,cum_cost_1,return_1
P1,CRM,2018-05-01,120.879997,123.32,120.41999799999999,123.110001,123.110001,3873900,2018-05-01,01,8.122816926952995,1000.0000000000001,1000.0000000000001,1.0
P1,CRM,2018-05-02,122.290001,123.970001,121.739998,122.82,122.82,3671000,2018-05-02,02,0.0,997.6443749683667,1000.0000000000001,0.9976443749683666
P1,CRM,2018-05-03,122.620003,125.0,121.66999799999999,124.410004,124.410004,4435600,2018-05-03,03,0.0,1010.5596863734897,1000.0000000000001,1.0105596863734896
P1,CRM,2018-05-04,124.379997,125.839996,122.980003,125.120003,125.120003,6341200,2018-05-04,04,0.0,1016.3268782688094,1000.0000000000001,1.0163268782688093
P1,CRM,2018-05-07,125.790001,127.690002,125.459999,126.970001,126.970001,4342000,2018-05-07,07,0.0,1031.3540733380387,1000.0000000000001,1.0313540733380386
P1,CRM,2018-05-08,126.589996,128.96000700000002,126.5,128.75,128.75,4467800,2018-05-08,08,0.0,1045.8126793451981,1000.0000000000001,1.045812679345198
P1,CRM,2018-05-09,128.880005,129.740005,127.33000200000001,129.729996,129.729996,4605300,2018-05-09,09,0.0,1053.7730074423444,1000.0000000000001,1.0537730074423441
P1,CRM,2018-05-10,129.949997,131.0,129.050003,130.619995,130.619995,3772400,2018-05-10,10,0.0,1061.0023063845154,1000.0000000000001,1.0610023063845153
P1,CRM,2018-05-11,130.0,130.850006,128.889999,130.630005,130.630005,3233200,2018-05-11,11,0.0,1061.0836157819544,1000.0000000000001,1.0610836157819543
P1,CRM,2018-05-14,130.78999299999998,131.0,127.160004,127.690002,127.690002,4169800,2018-05-14,14,0.0,1037.2025096482619,1000.0000000000001,1.0372025096482618
P1,CRM,2018-05-15,126.93,128.58999599999999,126.089996,128.130005,128.130005,2933100,2018-05-15,15,0.0,1040.776573464572,1000.0000000000001,1.040776573464572
P1,CRM,2018-05-16,128.71000700000002,128.970001,127.91999799999999,128.770004,128.770004,2439900,2018-05-16,16,0.0,1045.975168175005,1000.0000000000001,1.0459751681750047
P1,CRM,2018-05-17,129.190002,129.46000700000002,125.550003,126.050003,126.050003,5557000,2018-05-17,17,0.0,1023.8810980108758,1000.0000000000001,1.0238810980108757
P1,CRM,2018-05-18,126.059998,127.720001,125.870003,126.959999,126.959999,3612300,2018-05-18,18,0.0,1031.2728289231352,1000.0000000000001,1.031272828923135
P1,CRM,2018-05-21,128.0,128.350006,126.0,126.370003,126.370003,2887200,2018-05-21,21,0.0,1026.4803994275007,1000.0000000000001,1.0264803994275007
P1,CRM,2018-05-22,126.660004,127.050003,125.260002,125.440002,125.440002,2789800,2018-05-22,22,0.0,1018.9261715626176,1000.0000000000001,1.0189261715626174
P1,CRM,2018-05-23,124.879997,128.08999599999999,124.58000200000001,128.08999599999999,128.08999599999999,4209400,2018-05-23,23,0.0,1040.4515876821413,1000.0000000000001,1.0404515876821412
P1,CRM,2018-05-24,128.809998,129.380005,127.389999,128.740005,128.740005,5972400,2018-05-24,24,0.0,1045.731491790013,1000.0000000000001,1.045731491790013
P1,CRM,2018-05-25,128.729996,129.25,127.620003,127.959999,127.959999,4031800,2018-05-25,25,0.0,1039.3956458500882,1000.0000000000001,1.0393956458500881
P1,CRM,2018-05-29,126.75,127.540001,126.120003,126.879997,126.879997,8141900,2018-05-29,29,0.0,1030.6229873233451,1000.0000000000001,1.030622987323345
P1,CRM,2018-05-30,132.300003,132.550003,127.839996,129.300003,129.300003,14170900,2018-05-30,30,0.0,1050.280253023473,1000.0000000000001,1.050280253023473
P1,CRM,2018-05-31,129.369995,130.990005,128.41000400000001,129.330002,129.330002,6408300,2018-05-31,31,0.0,1050.5239294084647,1000.0000000000001,1.0505239294084645
P1,CRM,2018-06-01,129.880005,130.869995,128.350006,130.520004,130.520004,6132800,2018-06-01,01,7.661660813311038,2060.1900977971727,2000.0,1.0300950488985863
P1,CRM,2018-06-04,130.389999,132.800003,129.600006,132.649994,132.649994,4860700,2018-06-04,04,0.0,2093.8108775391574,2000.0,1.0469054387695786
P1,CRM,2018-06-05,133.139999,134.630005,132.970001,134.119995,134.119995,5123200,2018-06-05,05,0.0,2117.014075601823,2000.0,1.0585070378009116
P1,CRM,2018-06-06,134.330002,135.71000700000002,134.119995,135.550003,135.550003,4766900,2018-06-06,06,0.0,2139.586005046223,2000.0,1.0697930025231115
P1,CRM,2018-06-07,135.550003,135.75,130.729996,132.91000400000001,132.91000400000001,6564100,2018-06-07,07,0.0,2097.914999596404,2000.0,1.048957499798202
P1,CRM,2018-06-08,131.699997,133.679993,130.820007,133.529999,133.529999,3486600,2018-06-08,08,0.0,2107.7012968729787,2000.0,1.0538506484364893
P1,CRM,2018-06-11,133.880005,134.669998,133.259995,133.979996,133.979996,3443100,2018-06-11,11,0.0,2114.8042645026644,2000.0,1.0574021322513323
P1,CRM,2018-06-12,134.96000700000002,137.5,134.649994,136.259995,136.259995,5319900,2018-06-12,12,0.0,2150.792857965989,2000.0,1.0753964289829945
P1,CRM,2018-06-13,136.369995,137.490005,135.600006,136.5,136.5,5809300,2018-06-13,13,0.0,2154.581211546041,2000.0,1.0772906057730205
P1,CRM,2018-06-14,137.0,139.75,136.889999,138.41000400000001,138.41000400000001,6494900,2018-06-14,14,0.0,2184.729627167856,2000.0,1.0923648135839281
P1,CRM,2018-06-15,138.070007,138.949997,136.800003,138.41000400000001,138.41000400000001,7711100,2018-06-15,15,0.0,2184.729627167856,2000.0,1.0923648135839281
P1,CRM,2018-06-18,137.009995,140.190002,136.91000400000001,139.800003,139.800003,4202400,2018-06-18,18,0.0,2206.670035442345,2000.0,1.1033350177211725
P1,CRM,2018-06-19,138.080002,139.71000700000002,137.229996,139.520004,139.520004,4833700,2018-06-19,19,0.0,2202.250397459549,2000.0,1.1011251987297743
P1,CRM,2018-06-20,140.0,142.119995,138.820007,138.940002,138.940002,5341400,2018-06-20,20,0.0,2193.09536880124,2000.0,1.0965476844006201
P1,CRM,2018-06-21,139.070007,140.059998,137.119995,137.880005,137.880005,3912800,2018-06-21,21,0.0,2176.3638697499937,2000.0,1.0881819348749968
P1,CRM,2018-06-22,137.259995,137.300003,133.949997,135.009995,135.009995,7466000,2018-06-22,22,0.0,2131.0622607906585,2000.0,1.0655311303953292
P1,CRM,2018-06-25,134.240005,134.889999,131.669998,133.190002,133.190002,6969800,2018-06-25,25,0.0,2102.334621794722,2000.0,1.051167310897361
P1,CRM,2018-06-26,134.759995,137.169998,133.820007,135.479996,135.479996,7043100,2018-06-26,26,0.0,2138.4809811130604,2000.0,1.0692404905565303
P1,CRM,2018-06-27,136.679993,137.419998,133.100006,133.220001,133.220001,6851600,2018-06-27,27,0.0,2102.808140342452,2000.0,1.0514040701712262
P1,CRM,2018-06-28,133.990005,135.889999,133.190002,135.119995,135.119995,6333700,2018-06-28,28,0.0,2132.7985533420874,2000.0,1.0663992766710437
P1,CRM,2018-06-29,136.279999,137.71000700000002,135.899994,136.399994,136.399994,5229500,2018-06-29,29,0.0,2153.0026690651475,2000.0,1.0765013345325738
P1,CRM,2018-07-02,136.149994,140.470001,135.300003,140.429993,140.429993,6399200,2018-07-02,02,0.0,2216.614098573934,2000.0,1.1083070492869669
P1,CRM,2018-07-03,140.600006,140.75,137.71000700000002,137.83999599999999,137.83999599999999,3164700,2018-07-03,03,0.0,2175.7323485800835,2000.0,1.0878661742900417
P1,CRM,2018-07-05,139.259995,139.889999,138.220001,139.770004,139.770004,5576700,2018-07-05,05,0.0,2206.196516894615,2000.0,1.1030982584473075
P1,CRM,2018-07-06,140.190002,141.729996,139.009995,141.399994,141.399994,5045800,2018-07-06,06,0.0,2231.925057766468,2000.0,1.115962528883234
P1,CRM,2018-07-09,142.649994,142.869995,139.880005,141.759995,141.759995,5183100,2018-07-09,09,0.0,2237.607485537441,2000.0,1.1188037427687205
P1,CRM,2018-07-10,142.300003,143.509995,141.509995,142.449997,142.449997,3643700,2018-07-10,10,0.0,2248.498806747178,2000.0,1.124249403373589
P1,CRM,2018-07-11,141.21000700000002,145.639999,141.020004,145.25,145.25,6168000,2018-07-11,11,0.0,2292.695391773351,2000.0,1.1463476958866754
P1,CRM,2018-07-12,145.800003,148.699997,145.800003,148.16000400000001,148.16000400000001,4681000,2018-07-12,12,0.0,2338.6282851354304,2000.0,1.1693141425677152
P1,CRM,2018-07-13,147.75,148.0,145.41000400000001,147.610001,147.610001,3941800,2018-07-13,13,0.0,2329.946775024852,2000.0,1.164973387512426
P1,CRM,2018-07-16,147.83999599999999,148.690002,146.820007,146.96000700000002,146.96000700000002,3592100,2018-07-16,16,0.0,2319.686959200547,2000.0,1.1598434796002735
P1,CRM,2018-07-17,145.41000400000001,147.440002,143.080002,147.020004,147.020004,5133900,2018-07-17,17,0.0,2320.6339805115294,2000.0,1.1603169902557646
P1,CRM,2018-07-18,147.020004,148.190002,145.759995,147.83999599999999,147.83999599999999,2908100,2018-07-18,18,0.0,2333.5771259827234,2000.0,1.1667885629913617
P1,CRM,2018-07-19,147.0,148.0,146.610001,147.16000400000001,147.16000400000001,3590600,2018-07-19,19,0.0,2322.8438073951666,2000.0,1.1614219036975832
P1,CRM,2018-07-20,147.440002,147.919998,146.690002,146.869995,146.869995,2462200,2018-07-20,20,0.0,2318.26616679019,2000.0,1.1591330833950948
P1,CRM,2018-07-23,146.869995,147.639999,144.800003,147.559998,147.559998,2538100,2018-07-23,23,0.0,2329.1575037844054,2000.0,1.1645787518922026
P1,CRM,2018-07-24,148.550003,148.850006,145.179993,146.0,146.0,4052300,2018-07-24,24,0.0,2304.533750078549,2000.0,1.1522668750392746
P1,CRM,2018-07-25,146.130005,149.350006,146.0,148.869995,148.869995,4056900,2018-07-25,25,0.0,2349.835122270718,2000.0,1.1749175611353588
P1,CRM,2018-07-26,147.979996,148.75,145.679993,147.570007,147.570007,3414300,2018-07-26,26,0.0,2329.3154906221075,2000.0,1.1646577453110538
P1,CRM,2018-07-27,148.25,148.279999,142.380005,143.91000400000001,143.91000400000001,5924400,2018-07-27,27,0.0,2271.544254739308,2000.0,1.1357721273696542
P1,CRM,2018-07-30,143.53999299999998,143.729996,135.520004,138.029999,138.029999,9522000,2018-07-30,30,0.0,2178.731446704167,2000.0,1.0893657233520835
P1,CRM,2018-07-31,138.679993,139.78999299999998,135.389999,137.149994,137.149994,7442900,2018-07-31,31,0.0,2164.8410273703457,2000.0,1.0824205136851728
P1,CRM,2018-08-01,138.0,140.899994,137.509995,137.679993,137.679993,5098100,2018-08-01,01,7.263219427967287,3173.2067847882076,3000.0,1.0577355949294025
P1,CRM,2018-08-02,137.050003,141.300003,136.75,141.139999,141.139999,3779200,2018-08-02,02,0.0,3252.951955276471,3000.0,1.0843173184254904
P1,CRM,2018-08-03,141.529999,141.740005,138.419998,141.03999299999998,141.03999299999998,3463500,2018-08-03,03,0.0,3250.6470472734645,3000.0,1.0835490157578216
P1,CRM,2018-08-06,140.889999,142.850006,140.649994,142.71000700000002,142.71000700000002,3247300,2018-08-06,06,0.0,3289.1370242121725,3000.0,1.096379008070724
P1,CRM,2018-08-07,143.529999,144.610001,142.729996,144.440002,144.440002,3928300,2018-08-07,07,0.0,3329.009425074726,3000.0,1.1096698083582421
P1,CRM,2018-08-08,144.46000700000002,145.639999,143.16000400000001,145.169998,145.169998,3026700,2018-08-08,08,0.0,3345.8341518167463,3000.0,1.1152780506055822
P1,CRM,2018-08-09,145.300003,146.850006,145.08999599999999,145.820007,145.820007,3572600,2018-08-09,09,0.0,3360.815362405371,3000.0,1.1202717874684571
P1,CRM,2018-08-10,144.929993,147.0,144.350006,145.509995,145.509995,2748500,2018-08-10,10,0.0,3353.6702997108537,3000.0,1.1178900999036179
P1,CRM,2018-08-13,145.630005,147.179993,144.220001,144.449997,144.449997,2779300,2018-08-13,13,0.0,3329.2397868079224,3000.0,1.1097465956026409
P1,CRM,2018-08-14,146.179993,146.770004,144.570007,146.570007,146.570007,3474700,2018-08-14,14,0.0,3378.101135281545,3000.0,1.126033711760515
P1,CRM,2018-08-15,146.080002,147.880005,143.600006,145.03999299999998,145.03999299999998,4476900,2018-08-15,15,0.0,3342.83783594639,3000.0,1.1142792786487967
P1,CRM,2018-08-16,146.509995,146.91000400000001,145.220001,145.729996,145.729996,3704000,2018-08-16,16,0.0,3358.7408161355615,3000.0,1.1195802720451873
P1,CRM,2018-08-17,145.5,146.009995,143.949997,145.020004,145.020004,2865600,2018-08-17,17,0.0,3342.3771355276945,3000.0,1.114125711842565
P1,CRM,2018-08-20,145.21000700000002,146.059998,144.320007,145.71000700000002,145.71000700000002,2882200,2018-08-20,20,0.0,3358.280115716866,3000.0,1.1194267052389553
P1,CRM,2018-08-21,146.41000400000001,148.78999299999998,145.360001,145.529999,145.529999,4063700,2018-08-21,21,0.0,3354.1313458450068,3000.0,1.1180437819483355
P1,CRM,2018-08-22,145.58999599999999,147.199997,145.050003,146.46000700000002,146.46000700000002,4245300,2018-08-22,22,0.0,3375.5658885930397,3000.0,1.1251886295310132
P1,CRM,2018-08-23,146.830002,148.33999599999999,146.070007,147.830002,147.830002,6196300,2018-08-23,23,0.0,3407.1411184750305,3000.0,1.1357137061583436
P1,CRM,2018-08-24,148.5,152.380005,148.5,152.300003,152.300003,4882000,2018-08-24,24,0.0,3510.1643478647215,3000.0,1.170054782621574
P1,CRM,2018-08-27,154.71000700000002,154.880005,150.199997,151.679993,151.679993,5814800,2018-08-27,27,0.0,3495.8745451434465,3000.0,1.1652915150478156
P1,CRM,2018-08-28,152.029999,153.399994,151.559998,152.990005,152.990005,5266900,2018-08-28,28,0.0,3526.0673050061955,3000.0,1.1753557683353986
P1,CRM,2018-08-29,153.330002,154.970001,153.050003,154.800003,154.800003,9018600,2018-08-29,29,0.0,3567.7835907853,3000.0,1.1892611969284332
P1,CRM,2018-08-30,151.119995,153.740005,149.5,152.139999,152.139999,14441000,2018-08-30,30,0.0,3506.4766241270154,3000.0,1.1688255413756719
P1,CRM,2018-08-31,152.139999,153.869995,151.899994,152.679993,152.679993,6210500,2018-08-31,31,0.0,3518.9222423116776,3000.0,1.172974080770559
P1,CRM,2018-09-04,152.110001,153.33999599999999,151.509995,153.21000700000002,153.21000700000002,5310900,2018-09-04,04,0.0,3531.137844478601,3000.0,1.1770459481595337
P1,CRM,2018-09-05,152.389999,152.779999,147.080002,148.649994,148.649994,7287400,2018-09-05,05,0.0,3426.0400457714027,3000.0,1.1420133485904675
P1,CRM,2018-09-06,148.75,149.16000400000001,147.080002,148.830002,148.830002,4190300,2018-09-06,06,0.0,3430.188815643262,3000.0,1.1433962718810873
P1,CRM,2018-09-07,147.83999599999999,151.41000400000001,147.5,150.429993,150.429993,3866800,2018-09-07,07,0.0,3467.0649236831573,3000.0,1.1556883078943858
P1,CRM,2018-09-10,150.0,151.580002,148.0,151.320007,151.320007,3872300,2018-09-10,10,0.0,3487.5776968306436,3000.0,1.1625258989435479
P1,CRM,2018-09-11,151.080002,153.75,150.619995,152.83999599999999,152.83999599999999,4151000,2018-09-11,11,0.0,3522.609943001686,3000.0,1.1742033143338955
P1,CRM,2018-09-12,152.83999599999999,155.770004,151.809998,155.369995,155.369995,5180800,2018-09-12,12,0.0,3580.920593789614,3000.0,1.1936401979298714
P1,CRM,2018-09-13,155.869995,158.779999,155.820007,158.179993,158.179993,6213500,2018-09-13,13,0.0,3645.68457673695,3000.0,1.21522819224565
P1,CRM,2018-09-14,157.949997,158.78999299999998,156.320007,157.490005,157.490005,4615300,2018-09-14,14,0.0,3629.7819422632365,3000.0,1.2099273140877456
P1,CRM,2018-09-17,157.0,158.429993,154.619995,154.919998,154.919998,3899600,2018-09-17,17,0.0,3570.5491992070015,3000.0,1.1901830664023338
P1,CRM,2018-09-18,154.759995,158.029999,154.75,156.0,156.0,3749600,2018-09-18,18,0.0,3595.440758244086,3000.0,1.1984802527480287
P1,CRM,2018-09-19,156.369995,157.330002,152.389999,152.899994,152.899994,5546000,2018-09-19,19,0.0,3523.9927587363854,3000.0,1.1746642529121285
P1,CRM,2018-09-20,153.28999299999998,156.070007,151.649994,155.5,155.5,4655600,2018-09-20,20,0.0,3583.9169096599703,3000.0,1.1946389698866569
P1,CRM,2018-09-21,157.070007,157.96000700000002,154.96000700000002,155.520004,155.520004,17991600,2018-09-21,21,0.0,3584.3779557941234,3000.0,1.1947926519313745
P1,CRM,2018-09-24,155.380005,158.91000400000001,153.330002,158.779999,158.779999,5082100,2018-09-24,24,0.0,3659.513333324072,3000.0,1.2198377777746907
P1,CRM,2018-09-25,159.0,159.139999,157.169998,158.869995,158.869995,5699600,2018-09-25,25,0.0,3661.5875338784235,3000.0,1.2205291779594745
P1,CRM,2018-09-26,159.059998,159.929993,157.350006,158.330002,158.330002,4079700,2018-09-26,26,0.0,3649.1419387414594,3000.0,1.2163806462471531
P1,CRM,2018-09-27,159.050003,161.080002,158.929993,160.429993,160.429993,3930300,2018-09-27,27,0.0,3697.5418953654703,3000.0,1.2325139651218233
P1,CRM,2018-09-28,160.0,160.860001,158.940002,159.029999,159.029999,4607700,2018-09-28,28,0.0,3665.2752576161297,3000.0,1.2217584192053765
P1,CRM,2018-10-01,160.110001,161.190002,159.020004,159.860001,159.860001,4297600,2018-10-01,01,6.255473500215979,4684.404892361156,4000.0,1.171101223090289
P1,CRM,2018-10-02,159.270004,159.580002,156.699997,157.259995,157.259995,4137000,2018-10-02,02,0.0,4608.216472804169,4000.0,1.1520541182010422
P1,CRM,2018-10-03,158.559998,159.759995,157.020004,159.100006,159.100006,3561600,2018-10-03,03,0.0,4662.13462916899,4000.0,1.1655336572922474
P1,CRM,2018-10-04,158.199997,158.83999599999999,153.779999,154.899994,154.899994,6206400,2018-10-04,04,0.0,4539.060960723463,4000.0,1.1347652401808657
P1,CRM,2018-10-05,154.860001,156.600006,152.470001,155.070007,155.070007,4963600,2018-10-05,05,0.0,4544.0428806783175,4000.0,1.1360107201695793
P1,CRM,2018-10-08,154.240005,154.619995,145.600006,148.649994,148.649994,10238700,2018-10-08,08,0.0,4355.916144045667,4000.0,1.0889790360114169
P1,CRM,2018-10-09,148.320007,150.869995,147.21000700000002,148.5,148.5,5593300,2018-10-09,09,0.0,4351.520844264424,4000.0,1.087880211066106
P1,CRM,2018-10-10,147.520004,147.58999599999999,137.53999299999998,137.809998,137.809998,13660600,2018-10-10,10,0.0,4038.2698912123815,4000.0,1.0095674728030954
P1,CRM,2018-10-11,137.440002,142.16000400000001,136.449997,139.240005,139.240005,10499300,2018-10-11,11,0.0,4080.1736303904554,4000.0,1.020043407597614
P1,CRM,2018-10-12,145.770004,148.75,143.220001,146.740005,146.740005,9371700,2018-10-12,12,0.0,4299.94741040381,4000.0,1.0749868526009525
P1,CRM,2018-10-15,146.699997,146.699997,141.320007,141.949997,141.949997,6040800,2018-10-15,15,0.0,4159.584988476582,4000.0,1.0398962471191455
P1,CRM,2018-10-16,145.470001,147.91000400000001,144.009995,147.440002,147.440002,5383100,2018-10-16,16,0.0,4320.459541962211,4000.0,1.0801148854905527
P1,CRM,2018-10-17,148.350006,148.350006,145.419998,147.009995,147.009995,3377900,2018-10-17,17,0.0,4307.858973452584,4000.0,1.076964743363146
P1,CRM,2018-10-18,146.08999599999999,147.58999599999999,141.429993,142.83999599999999,142.83999599999999,5338200,2018-10-18,18,0.0,4185.664781068329,4000.0,1.0464161952670823
P1,CRM,2018-10-19,143.610001,145.369995,140.380005,140.490005,140.490005,5141600,2018-10-19,19,0.0,4116.8025937260145,4000.0,1.0292006484315037
P1,CRM,2018-10-22,141.699997,143.800003,139.199997,142.949997,142.949997,4234900,2018-10-22,22,0.0,4188.88815914503,4000.0,1.0472220397862575
P1,CRM,2018-10-23,139.320007,141.970001,137.779999,140.66000400000001,140.66000400000001,6462000,2018-10-23,23,0.0,4121.78410343648,4000.0,1.03044602585912
P1,CRM,2018-10-24,141.229996,141.5,133.0,133.259995,133.259995,7251500,2018-10-24,24,0.0,3904.940376761434,4000.0,0.9762350941903585
P1,CRM,2018-10-25,133.690002,141.690002,133.669998,140.800003,140.800003,7792900,2018-10-25,25,0.0,4125.886518026892,4000.0,1.031471629506723
P1,CRM,2018-10-26,135.75,139.21000700000002,132.610001,135.520004,135.520004,7457000,2018-10-26,26,0.0,3971.165806200661,4000.0,0.9927914515501652
P1,CRM,2018-10-29,138.100006,139.550003,128.529999,130.990005,130.990005,9212500,2018-10-29,29,0.0,3838.422472375765,4000.0,0.9596056180939413
P1,CRM,2018-10-30,130.440002,132.990005,128.029999,132.169998,132.169998,10037900,2018-10-30,30,0.0,3873.0000086423383,4000.0,0.9682500021605845
P1,CRM,2018-10-31,134.919998,138.71000700000002,134.770004,137.240005,137.240005,6666400,2018-10-31,31,0.0,4021.5672890535607,4000.0,1.0053918222633902
P1,CRM,2018-11-01,138.399994,139.800003,136.41000400000001,139.58999599999999,139.58999599999999,4668800,2018-11-01,01,7.16383715635324,5090.429476395875,5000.0,1.018085895279175
P1,CRM,2018-11-02,140.139999,140.550003,136.100006,136.78999299999998,136.78999299999998,4481400,2018-11-02,02,0.0,4988.32174508541,5000.0,0.997664349017082
P1,CRM,2018-11-05,137.33999599999999,137.33999599999999,133.46000700000002,135.440002,135.440002,4629900,2018-11-05,05,0.0,4939.091612725,5000.0,0.987818322545
P1,CRM,2018-11-06,135.399994,138.0,132.979996,133.949997,133.949997,4667100,2018-11-06,06,0.0,4884.755588731009,5000.0,0.9769511177462018
P1,CRM,2018-11-07,136.850006,142.309998,136.429993,141.78999299999998,141.78999299999998,5804000,2018-11-07,07,0.0,5170.656784209413,5000.0,1.0341313568418826
P1,CRM,2018-11-08,143.220001,143.630005,140.679993,141.869995,141.869995,3986700,2018-11-08,08,0.0,5173.574217769413,5000.0,1.0347148435538827
P1,CRM,2018-11-09,141.059998,141.059998,135.050003,136.919998,136.919998,5252500,2018-11-09,09,0.0,4993.062638437674,5000.0,0.9986125276875347
P1,CRM,2018-11-12,135.740005,136.66000400000001,130.080002,130.5,130.5,7571200,2018-11-12,12,0.0,4758.94452113647,5000.0,0.951788904227294
P1,CRM,2018-11-13,131.479996,133.770004,128.949997,132.16000400000001,132.16000400000001,6176300,2018-11-13,13,0.0,4819.479899993671,5000.0,0.9638959799987342
P1,CRM,2018-11-14,134.21000700000002,134.940002,128.580002,129.350006,129.350006,5729600,2018-11-14,14,0.0,4717.007680939997,5000.0,0.9434015361879994
P1,CRM,2018-11-15,129.199997,132.949997,126.300003,132.490005,132.490005,6468700,2018-11-15,15,0.0,4831.514049042862,5000.0,0.9663028098085724
P1,CRM,2018-11-16,131.850006,133.470001,130.080002,132.550003,132.550003,5126900,2018-11-16,16,0.0,4833.701996578335,5000.0,0.9667403993156669
P1,CRM,2018-11-19,131.600006,132.259995,120.41999799999999,121.010002,121.010002,14284700,2018-11-19,19,0.0,4412.872689813129,5000.0,0.8825745379626257
P1,CRM,2018-11-20,114.33000200000001,124.940002,113.599998,120.66999799999999,120.66999799999999,13829500,2018-11-20,20,0.0,4400.473761284665,5000.0,0.8800947522569329
P1,CRM,2018-11-21,124.199997,125.75,121.610001,123.589996,123.589996,7311300,2018-11-21,21,0.0,4506.9573511990675,5000.0,0.9013914702398135
P1,CRM,2018-11-23,121.33000200000001,123.709999,120.709999,122.029999,122.029999,3009600,2018-11-23,23,0.0,4450.0689283934025,5000.0,0.8900137856786805
P1,CRM,2018-11-26,124.480003,126.949997,123.660004,126.410004,126.410004,9321200,2018-11-26,26,0.0,4609.794605001068,5000.0,0.9219589210002136
P1,CRM,2018-11-27,125.150002,127.610001,123.720001,127.540001,127.540001,10558800,2018-11-27,27,0.0,4651.002214442069,5000.0,0.9302004428884139
